event_id,event_ts,device_id,site_id,temperature_c,battery_pct,signal_strength,alert_flag,alert_type
EVT_0000048,2024-01-13 09:03:56,DEV_0070,SITE_03,34.86,31.0,-92.0,False,
EVT_0000361,2024-01-13 23:12:09,DEV_0193,SITE_11,24.62,53.2,-73.5,False,
EVT_0003306,2024-01-09 05:21:07,DEV_0100,SITE_09,15.58,8.0,-46.9,False,
EVT_0003922,2024-01-09 01:20:57,DEV_0004,SITE_09,15.08,14.2,-45.6,False,
EVT_0004741,2024-01-12 10:16:54,DEV_0107,SITE_04,42.93,20.5,-77.8,False,
EVT_0000222,2024-01-11 06:01:40,DEV_0030,SITE_15,38.25,83.1,0.0,False,
EVT_0000625,2024-01-12 21:38:52,DEV_0112,SITE_15,40.32,56.3,0.0,False,
EVT_0011941,2024-01-12 19:17:21,DEV_0068,SITE_12,15.69,35.0,-95.0,False,
EVT_0011411,2024-01-11 14:38:52,DEV_0033,SITE_15,27.08,89.9,-77.8,False,
EVT_0003367,2024-01-08 15:06:45,DEV_0062,SITE_06,38.63,26.8,-98.4,False,
EVT_0003888,2024-01-11 15:09:22,DEV_0127,SITE_08,24.63,12.5,-96.1,False,
EVT_0002232,2024-01-11 19:49:28,DEV_0125,SITE_10,21.87,16.6,-89.6,False,
EVT_0010076,2024-01-11 23:25:54,DEV_0130,SITE_08,24.64,74.7,-79.0,False,
EVT_0006692,2024-01-09 14:04:11,DEV_0126,SITE_01,32.62,,-98.4,False,
EVT_0000737,2024-01-09 09:04:33,DEV_0062,SITE_06,19.5,58.2,-54.7,True,offline
EVT_0000928,2024-01-09 11:11:11,DEV_0110,SITE_14,21.97,43.2,-72.8,True,offline
EVT_0010627,2024-01-11 00:36:04,DEV_0095,SITE_11,16.87,35.9,-96.3,False,
EVT_0006132,2024-01-10 17:37:09,DEV_0125,SITE_10,19.15,58.8,-55.0,True,motion_detected
EVT_0011525,2024-01-10 22:51:06,DEV_0029,SITE_07,17.82,41.2,-57.7,False,
EVT_0003350,2024-01-13 13:15:27,DEV_0104,SITE_04,28.94,5.9,-78.3,False,
EVT_0002634,2024-01-13 00:40:08,DEV_0029,SITE_07,29.14,,-33.2,False,
EVT_0001370,2024-01-13 14:41:43,DEV_0069,SITE_14,32.97,26.0,-999.0,False,
EVT_0006085,2024-01-08 05:51:49,DEV_0176,SITE_11,16.95,80.1,-33.0,False,
EVT_0010066,2024-01-14 04:22:02,DEV_0126,SITE_01,44.36,16.2,-93.8,False,
EVT_0004383,2024-01-10 23:47:03,DEV_0021,SITE_15,31.27,10.9,-30.2,False,
EVT_0002202,2024-01-08 15:19:55,DEV_0074,SITE_01,44.93,60.4,-37.2,False,
EVT_0005707,2024-01-13 01:05:37,DEV_0112,SITE_15,36.26,78.1,-89.1,False,
EVT_0000519,2024-01-09 18:28:20,DEV_0114,SITE_14,28.21,70.1,-49.0,False,
EVT_0011203,2024-01-08 08:21:36,DEV_0105,SITE_08,28.03,34.5,-81.7,False,
EVT_0009843,2024-01-13 01:02:07,DEV_0092,SITE_09,39.75,31.1,-49.1,True,temp_high
EVT_0011641,2024-01-10 04:42:30,DEV_0079,SITE_06,24.66,71.2,-52.1,False,
EVT_0007933,2024-01-13 16:11:19,DEV_0036,SITE_13,22.01,95.7,-66.6,False,
EVT_0008006,2024-01-08 16:17:59,DEV_0122,SITE_12,25.62,94.4,-78.4,False,
EVT_0011716,2024-01-11 19:22:04,DEV_0010,SITE_07,20.77,66.3,-88.0,False,
EVT_0001251,2024-01-12 04:12:44,DEV_0183,SITE_03,43.2,67.4,-46.6,False,
EVT_0008157,2024-01-11 20:58:40,DEV_0103,SITE_11,41.1,23.7,999.0,False,
EVT_0000020,2024-01-12 02:39:27,DEV_0076,SITE_09,39.13,,-84.2,False,
EVT_0003777,2024-01-08 10:13:48,DEV_0181,SITE_02,32.12,30.9,-89.2,False,
EVT_0008348,2024-01-10 07:05:34,DEV_0131,SITE_06,44.51,35.7,-47.0,False,
EVT_0005398,2024-01-10 07:44:45,DEV_0028,SITE_09,32.27,81.3,-31.0,False,
EVT_0008700,2024-01-09 02:50:24,DEV_0055,SITE_12,24.72,68.4,-61.8,False,
EVT_0006822,2024-01-08 04:01:00,DEV_0073,SITE_05,24.24,27.4,0.0,False,
EVT_0004654,2024-01-14 19:08:16,DEV_0143,SITE_12,26.55,17.7,-91.7,False,
EVT_0009981,2024-01-14 15:51:14,DEV_0091,SITE_10,32.52,74.6,-87.5,False,
EVT_0007294,2024-01-10 08:34:25,DEV_0101,SITE_13,33.87,55.9,-77.8,False,
EVT_0002857,2024-01-10 02:46:15,DEV_0059,SITE_04,25.91,16.1,-83.0,False,
EVT_0005462,2024-01-08 12:31:10,DEV_0056,SITE_01,31.14,23.4,-98.3,False,
EVT_0006888,2024-01-09 18:52:19,DEV_0125,SITE_10,22.24,26.1,-73.0,False,
EVT_0006758,2024-01-09 05:15:07,DEV_0095,SITE_11,20.35,89.3,-98.9,False,
EVT_0006450,2024-01-13 05:43:24,DEV_0022,SITE_12,22.03,,-71.2,False,
EVT_0010508,2024-01-10 09:15:05,DEV_0058,SITE_03,19.83,66.6,-50.7,True,motion_detected
EVT_0008310,2024-01-11 23:53:57,DEV_0115,SITE_05,39.65,37.9,-65.8,False,
EVT_0011774,2024-01-12 06:54:21,DEV_0141,SITE_01,16.28,,-40.2,False,
EVT_0006022,2024-01-11 08:58:29,DEV_0172,SITE_12,37.06,49.3,-37.1,False,
EVT_0002251,2024-01-12 06:49:09,DEV_0063,SITE_11,24.44,60.9,-80.9,False,
EVT_0001740,2024-01-12 02:38:27,DEV_0101,SITE_13,34.95,39.1,-79.4,False,
EVT_0003725,2024-01-13 02:34:58,DEV_0144,SITE_08,20.94,85.2,-71.6,False,
EVT_0006225,2024-01-14 13:51:48,DEV_0069,SITE_14,38.01,90.8,-31.1,True,offline
EVT_0004024,2024-01-14 04:34:39,DEV_0176,SITE_11,27.94,87.2,-82.5,False,
EVT_0011414,2024-01-10 11:21:38,DEV_0121,SITE_06,22.29,68.9,-37.5,True,offline
EVT_0000386,2024-01-08 14:48:44,DEV_0083,SITE_15,38.21,33.6,-61.5,False,
EVT_0005047,2024-01-13 16:10:37,DEV_0192,SITE_03,26.74,34.7,-67.9,False,
EVT_0001954,2024-01-09 02:58:21,DEV_0160,SITE_03,16.77,54.4,-65.7,False,
EVT_0008273,2024-01-11 19:51:23,DEV_0165,SITE_11,26.52,12.6,-999.0,False,
EVT_0009659,2024-01-11 02:11:32,DEV_0053,SITE_04,18.42,46.4,-60.3,False,
EVT_0001237,2024-01-08 16:38:12,DEV_0189,SITE_07,39.22,93.6,-30.6,False,
EVT_0003335,2024-01-14 21:46:12,DEV_0065,SITE_10,16.0,51.2,-999.0,False,
EVT_0002674,2024-01-10 17:41:33,DEV_0082,SITE_13,43.93,63.8,-93.2,False,
EVT_0003661,2024-01-14 14:36:20,DEV_0126,SITE_01,40.42,77.0,-999.0,False,
EVT_0011710,2024-01-09 01:00:04,DEV_0046,SITE_04,20.69,30.0,-52.8,False,
EVT_0011786,2024-01-14 00:31:11,DEV_0099,SITE_15,40.49,55.6,-98.0,False,
EVT_0011879,2024-01-11 03:07:53,DEV_0159,SITE_06,41.46,51.9,-34.6,False,
EVT_0002678,2024-01-11 18:26:31,DEV_0076,SITE_09,23.25,5.0,-69.8,False,
EVT_0007300,2024-01-14 14:43:38,DEV_0093,SITE_01,38.99,57.4,-35.0,False,
EVT_0002859,2024-01-11 14:54:55,DEV_0103,SITE_11,38.18,80.3,-59.1,False,
EVT_0007119,2024-01-12 11:46:25,DEV_0190,SITE_01,29.2,99.6,-81.5,True,temp_high
EVT_0005361,2024-01-08 09:00:51,DEV_0186,SITE_02,24.12,19.9,-42.5,False,
EVT_0000358,2024-01-14 08:51:50,DEV_0004,SITE_09,38.03,97.9,-76.3,False,
EVT_0010753,2024-01-12 20:40:51,DEV_0157,SITE_13,23.17,39.7,-62.4,True,offline
EVT_0004864,2024-01-12 00:10:12,DEV_0031,SITE_02,43.18,24.7,-68.3,False,
EVT_0011826,2024-01-09 07:21:21,DEV_0124,SITE_13,38.26,33.1,-70.1,False,
EVT_0000534,2024-01-13 00:35:51,DEV_0082,SITE_13,43.84,83.1,-48.3,False,
EVT_0001594,2024-01-09 11:29:25,DEV_0157,SITE_13,32.97,40.5,-91.0,False,
EVT_0011906,2024-01-13 11:18:49,DEV_0109,SITE_12,18.05,91.2,-33.9,False,
EVT_0000397,2024-01-08 18:25:08,DEV_0165,SITE_11,37.68,11.9,-92.6,False,
EVT_0001400,2024-01-13 20:58:28,DEV_0045,SITE_15,41.91,34.4,-80.5,True,battery_low
EVT_0011597,2024-01-12 09:33:58,DEV_0083,SITE_15,27.02,7.2,-63.6,False,
EVT_0007672,2024-01-09 04:22:19,DEV_0023,SITE_07,15.28,70.6,-68.2,False,
EVT_0008001,2024-01-10 04:55:30,DEV_0134,SITE_02,26.86,10.2,-61.0,False,
EVT_0008865,2024-01-14 05:14:31,DEV_0003,SITE_07,33.79,62.3,-35.9,False,
EVT_0009482,2024-01-11 10:34:05,DEV_0128,SITE_04,17.24,94.0,-87.6,True,battery_low
EVT_0011747,2024-01-08 09:20:05,DEV_0045,SITE_15,19.28,82.1,-32.2,False,
EVT_0004097,2024-01-09 05:20:38,DEV_0020,SITE_10,17.67,,-67.9,False,
EVT_0002528,2024-01-10 18:29:18,DEV_0079,SITE_06,30.9,33.2,-78.9,False,
EVT_0006504,2024-01-10 05:52:27,DEV_0193,SITE_11,21.47,26.6,0.0,False,
EVT_0008544,2024-01-09 21:31:29,DEV_0099,SITE_15,27.28,33.5,-82.4,False,
EVT_0009870,2024-01-09 08:25:59,DEV_0125,SITE_10,20.86,5.4,-98.2,False,
EVT_0005282,2024-01-12 18:01:06,DEV_0025,SITE_13,34.43,91.2,-80.1,False,
EVT_0007066,2024-01-14 11:11:18,DEV_0072,SITE_06,30.08,68.0,-44.0,False,
EVT_0007183,2024-01-13 12:55:36,DEV_0100,SITE_09,32.95,42.9,-80.9,False,
EVT_0010287,2024-01-10 01:48:34,DEV_0199,SITE_15,29.27,71.8,-88.4,True,offline
EVT_0008594,2024-01-09 16:20:13,DEV_0063,SITE_11,37.06,27.8,-51.9,False,
EVT_0001283,2024-01-09 09:04:10,DEV_0170,SITE_04,25.43,88.8,-39.5,False,
EVT_0006430,2024-01-10 13:54:56,DEV_0121,SITE_06,15.74,27.3,-42.9,False,
EVT_0004163,2024-01-14 03:34:50,DEV_0072,SITE_06,29.3,29.0,-64.9,True,offline
EVT_0000291,2024-01-10 16:20:24,DEV_0157,SITE_13,34.19,75.8,-31.2,True,motion_detected
EVT_0003003,2024-01-14 11:52:46,DEV_0002,SITE_03,42.48,73.6,-999.0,False,
EVT_0002535,2024-01-12 01:27:41,DEV_0015,SITE_11,38.41,38.0,0.0,False,
EVT_0010347,2024-01-09 12:32:03,DEV_0173,SITE_12,22.57,,-43.8,True,battery_low
EVT_0004120,2024-01-08 03:36:09,DEV_0065,SITE_10,36.82,94.6,-94.3,True,offline
EVT_0004149,2024-01-14 02:45:43,DEV_0137,SITE_12,27.08,,-46.3,False,
EVT_0005863,2024-01-09 01:14:06,DEV_0100,SITE_09,29.7,20.2,-36.0,False,
EVT_0010492,2024-01-12 17:00:43,DEV_0061,SITE_10,40.94,57.2,-52.9,False,
EVT_0009432,2024-01-13 00:41:56,DEV_0052,SITE_02,42.01,83.2,-32.6,False,
EVT_0004851,2024-01-14 01:40:00,DEV_0004,SITE_09,27.61,38.6,-97.3,False,
EVT_0003401,2024-01-12 02:19:14,DEV_0029,SITE_07,42.12,26.2,-52.7,False,
EVT_0010485,2024-01-09 17:22:40,DEV_0056,SITE_01,36.18,55.1,-74.5,True,motion_detected
EVT_0000096,2024-01-08 22:23:39,DEV_0196,SITE_03,32.22,66.7,-92.1,False,
EVT_0000034,2024-01-09 07:45:50,DEV_0152,SITE_01,28.56,74.1,-53.9,False,
EVT_0003614,2024-01-12 20:11:00,DEV_0040,SITE_04,30.67,80.7,-71.9,False,
EVT_0008764,2024-01-13 20:50:19,DEV_0179,SITE_05,43.43,67.2,-57.6,False,
EVT_0009783,2024-01-10 16:55:59,DEV_0110,SITE_14,25.3,53.5,-87.9,False,
EVT_0004103,2024-01-08 14:44:55,DEV_0185,SITE_08,27.51,59.2,-94.6,False,
EVT_0007856,2024-01-13 10:39:33,DEV_0087,SITE_07,20.23,13.3,-62.3,False,
EVT_0009666,2024-01-13 21:08:37,DEV_0181,SITE_02,31.19,35.5,-35.4,False,
EVT_0003353,2024-01-14 01:35:53,DEV_0194,SITE_01,41.88,16.0,0.0,False,
EVT_0000060,2024-01-08 16:21:39,DEV_0071,SITE_03,25.56,10.4,-94.6,True,motion_detected
EVT_0005615,2024-01-12 14:58:15,DEV_0164,SITE_02,32.14,85.2,-53.8,False,
EVT_0009587,2024-01-13 20:41:17,DEV_0130,SITE_08,30.25,69.3,-30.3,False,
EVT_0002413,2024-01-08 06:17:36,DEV_0055,SITE_12,32.26,,-81.8,False,
EVT_0008445,2024-01-12 00:02:25,DEV_0024,SITE_02,36.47,89.5,-53.7,False,
EVT_0009031,2024-01-11 12:03:43,DEV_0159,SITE_06,15.19,14.6,-91.8,False,
EVT_0011065,2024-01-11 21:21:42,DEV_0105,SITE_08,33.27,,-37.5,False,
EVT_0007742,2024-01-12 06:03:18,DEV_0183,SITE_03,29.12,14.1,-34.3,True,battery_low
EVT_0003101,2024-01-10 21:14:47,DEV_0013,SITE_14,34.46,73.3,-71.4,True,battery_low
EVT_0000742,2024-01-09 11:36:55,DEV_0154,SITE_09,38.2,75.0,-47.9,False,
EVT_0005009,2024-01-10 07:00:59,DEV_0075,SITE_05,31.73,88.7,-38.0,False,
EVT_0006222,2024-01-13 08:06:31,DEV_0161,SITE_12,18.72,87.8,-40.8,False,
EVT_0004119,2024-01-12 08:39:16,DEV_0027,SITE_14,27.08,89.3,-87.2,False,
EVT_0005563,2024-01-14 20:38:57,DEV_0096,SITE_02,41.13,13.6,0.0,True,temp_high
EVT_0009140,2024-01-12 18:32:11,DEV_0005,SITE_12,32.28,33.9,-63.8,False,
EVT_0004639,2024-01-10 10:32:19,DEV_0031,SITE_02,42.01,51.9,-66.4,False,
EVT_0001744,2024-01-14 16:48:59,DEV_0165,SITE_11,36.88,90.1,-74.5,False,
EVT_0011471,2024-01-10 23:25:25,DEV_0102,SITE_04,22.98,76.7,-97.5,False,
EVT_0010062,2024-01-11 10:07:37,DEV_0143,SITE_12,21.01,28.8,-43.6,False,
EVT_0005359,2024-01-14 15:11:45,DEV_0143,SITE_12,42.39,73.7,-69.3,False,
EVT_0010085,2024-01-13 06:01:45,DEV_0195,SITE_15,19.06,34.3,-98.1,False,
EVT_0007880,2024-01-09 14:46:21,DEV_0116,SITE_06,38.64,18.5,-71.9,False,
EVT_0008702,2024-01-10 19:24:09,DEV_0077,SITE_12,24.74,26.3,-63.5,False,
EVT_0002304,2024-01-13 18:06:37,DEV_0128,SITE_04,24.57,58.9,999.0,False,
EVT_0002577,2024-01-11 21:35:44,DEV_0066,SITE_05,36.01,22.1,-99.5,False,
EVT_0010833,2024-01-10 15:57:42,DEV_0010,SITE_07,16.83,51.2,-82.9,False,
EVT_0011722,2024-01-13 03:20:55,DEV_0074,SITE_01,34.65,71.6,-51.1,False,
EVT_0007460,2024-01-08 21:30:06,DEV_0055,SITE_12,35.94,57.8,-32.5,False,
EVT_0011849,2024-01-08 10:06:16,DEV_0199,SITE_15,44.88,21.2,-79.0,False,
EVT_0007781,2024-01-13 19:33:44,DEV_0068,SITE_12,23.61,59.2,-78.7,True,temp_high
EVT_0004448,2024-01-13 05:12:46,DEV_0168,SITE_08,16.63,,-86.1,False,
EVT_0008732,2024-01-11 20:59:17,DEV_0114,SITE_14,39.56,57.3,-85.1,False,
EVT_0001143,2024-01-08 21:47:37,DEV_0156,SITE_02,32.22,46.3,-86.1,False,
EVT_0008085,2024-01-11 09:20:04,DEV_0152,SITE_01,23.2,18.1,-79.9,True,motion_detected
EVT_0009624,2024-01-14 19:51:21,DEV_0012,SITE_01,18.16,49.4,-45.4,False,
EVT_0011202,2024-01-12 13:03:11,DEV_0031,SITE_02,43.25,99.6,-72.4,True,temp_high
EVT_0003650,2024-01-14 13:47:53,DEV_0117,SITE_04,30.74,31.5,-38.2,False,
EVT_0000374,2024-01-11 19:25:58,DEV_0141,SITE_01,36.36,24.1,-79.7,False,
EVT_0011232,2024-01-14 08:31:19,DEV_0061,SITE_10,40.57,87.9,-99.1,True,offline
EVT_0006885,2024-01-10 03:03:19,DEV_0113,SITE_12,24.69,75.0,-47.7,False,
EVT_0003995,2024-01-10 06:33:56,DEV_0112,SITE_15,43.75,97.1,-73.9,False,
EVT_0009765,2024-01-09 11:08:14,DEV_0181,SITE_02,17.79,52.8,-89.2,False,
EVT_0007181,2024-01-13 13:16:58,DEV_0165,SITE_11,34.48,61.0,-79.1,False,
EVT_0001007,2024-01-14 22:39:10,DEV_0180,SITE_15,40.96,90.2,-33.7,False,
EVT_0005467,2024-01-10 17:34:19,DEV_0100,SITE_09,35.55,91.2,-47.6,False,
EVT_0009689,2024-01-10 01:46:39,DEV_0039,SITE_11,19.95,41.0,-61.6,False,
EVT_0008306,2024-01-14 02:11:34,DEV_0028,SITE_09,43.76,41.5,-39.3,False,
EVT_0005197,2024-01-11 18:34:35,DEV_0133,SITE_01,36.36,53.3,-82.1,False,
EVT_0010587,2024-01-13 03:59:04,DEV_0125,SITE_10,26.87,9.4,-38.2,False,
EVT_0007223,2024-01-13 20:57:32,DEV_0118,SITE_02,33.54,56.4,-94.7,True,temp_high
EVT_0000102,2024-01-12 11:27:10,DEV_0147,SITE_06,29.02,89.0,-72.1,False,
EVT_0004780,2024-01-09 18:36:45,DEV_0142,SITE_06,38.35,49.2,-82.7,False,
EVT_0005304,2024-01-14 13:43:27,DEV_0186,SITE_02,37.84,56.0,-39.7,False,
EVT_0008215,2024-01-12 04:16:42,DEV_0049,SITE_09,33.37,16.1,-53.6,False,
EVT_0003899,2024-01-14 05:59:43,DEV_0057,SITE_08,18.83,9.3,-85.0,False,
EVT_0011466,2024-01-14 16:43:29,DEV_0055,SITE_12,31.33,54.1,-30.8,False,
EVT_0000614,2024-01-10 22:25:41,DEV_0192,SITE_03,37.03,37.1,-87.4,False,
EVT_0001324,2024-01-10 02:36:51,DEV_0126,SITE_01,29.2,81.7,999.0,False,
EVT_0007298,2024-01-14 19:03:18,DEV_0173,SITE_12,17.16,36.4,-90.4,False,
EVT_0004289,2024-01-09 13:32:49,DEV_0111,SITE_11,22.91,65.2,-33.6,False,
EVT_0003099,2024-01-09 14:08:11,DEV_0002,SITE_03,38.28,28.2,-57.1,False,
EVT_0009727,2024-01-09 15:50:14,DEV_0025,SITE_13,24.93,83.6,-46.2,False,
EVT_0008384,2024-01-14 13:54:51,DEV_0010,SITE_07,21.6,64.3,-72.2,True,temp_high
EVT_0008286,2024-01-09 10:57:28,DEV_0143,SITE_12,32.1,73.0,-80.2,False,
EVT_0006931,2024-01-11 04:33:46,DEV_0170,SITE_04,21.87,40.6,-69.4,False,
EVT_0010292,2024-01-14 03:18:21,DEV_0126,SITE_01,26.22,25.6,-96.8,False,
EVT_0003949,2024-01-11 23:30:24,DEV_0153,SITE_04,18.45,61.2,-60.4,False,
EVT_0000100,2024-01-14 13:55:06,DEV_0141,SITE_01,23.71,72.4,-87.8,False,
EVT_0009882,2024-01-08 12:20:42,DEV_0158,SITE_05,24.77,79.6,-52.9,False,
EVT_0010192,2024-01-10 06:33:50,DEV_0128,SITE_04,33.13,85.6,-30.1,False,
EVT_0010215,2024-01-09 05:49:29,DEV_0010,SITE_07,30.11,14.3,-85.9,False,
EVT_0005560,2024-01-13 10:12:18,DEV_0178,SITE_08,40.12,7.6,-53.6,False,
EVT_0008480,2024-01-09 14:58:51,DEV_0033,SITE_15,17.22,53.3,-36.2,False,
EVT_0008485,2024-01-14 22:02:29,DEV_0074,SITE_01,20.48,94.9,0.0,False,
EVT_0001403,2024-01-08 19:34:20,DEV_0130,SITE_08,23.14,56.1,-44.1,False,
EVT_0007904,2024-01-12 16:47:44,DEV_0177,SITE_03,29.86,81.3,-75.9,True,motion_detected
EVT_0004986,2024-01-11 08:49:10,DEV_0078,SITE_10,38.55,83.4,-97.6,False,
EVT_0003296,2024-01-09 14:52:55,DEV_0124,SITE_13,20.19,52.5,-92.7,False,
EVT_0006316,2024-01-12 01:37:10,DEV_0056,SITE_01,31.12,24.1,-94.3,True,offline
EVT_0008619,2024-01-09 07:38:52,DEV_0053,SITE_04,26.92,89.0,-86.0,False,
EVT_0007465,2024-01-14 14:08:20,DEV_0153,SITE_04,21.41,,-90.2,False,
EVT_0003127,2024-01-14 05:35:08,DEV_0033,SITE_15,19.71,6.9,-68.8,False,
EVT_0010087,2024-01-12 06:33:21,DEV_0014,SITE_14,27.0,67.5,0.0,False,
EVT_0003373,2024-01-12 05:57:46,DEV_0093,SITE_01,43.89,5.6,-68.9,False,
EVT_0001374,2024-01-13 21:42:51,DEV_0021,SITE_15,31.84,98.6,-79.6,False,
EVT_0008845,2024-01-09 22:50:38,DEV_0001,SITE_11,33.48,,-80.2,False,
EVT_0008724,2024-01-12 18:28:38,DEV_0041,SITE_09,39.4,61.5,-61.0,False,
EVT_0010888,2024-01-13 05:59:15,DEV_0070,SITE_03,28.75,82.5,-92.5,False,
EVT_0005269,2024-01-11 22:47:47,DEV_0034,SITE_02,44.22,16.4,-38.5,True,offline
EVT_0001434,2024-01-13 12:15:01,DEV_0087,SITE_07,30.83,46.1,0.0,False,
EVT_0009337,2024-01-12 11:28:05,DEV_0185,SITE_08,34.36,52.9,-71.7,False,
EVT_0011310,2024-01-10 11:31:48,DEV_0159,SITE_06,26.0,45.3,-85.2,False,
EVT_0011214,2024-01-14 16:31:24,DEV_0200,SITE_14,30.29,27.0,0.0,False,
EVT_0002253,2024-01-12 14:43:42,DEV_0179,SITE_05,21.68,61.4,-87.5,False,
EVT_0009529,2024-01-12 05:00:58,DEV_0003,SITE_07,17.42,38.9,-79.6,False,
EVT_0011328,2024-01-08 17:11:20,DEV_0027,SITE_14,18.38,58.0,-32.2,False,
EVT_0009422,2024-01-13 16:13:41,DEV_0036,SITE_13,20.19,,-74.2,False,
EVT_0003670,2024-01-09 15:39:58,DEV_0100,SITE_09,27.82,37.1,-63.0,False,
EVT_0002933,2024-01-14 01:18:50,DEV_0118,SITE_02,40.79,82.1,-52.7,False,
EVT_0011265,2024-01-08 13:46:46,DEV_0017,SITE_15,27.68,49.4,-41.8,False,
EVT_0002125,2024-01-12 00:47:10,DEV_0067,SITE_06,16.36,63.0,-87.2,False,
EVT_0007247,2024-01-12 02:17:06,DEV_0176,SITE_11,33.4,11.9,-41.9,False,
EVT_0011244,2024-01-14 12:04:25,DEV_0014,SITE_14,31.25,,-30.7,False,
EVT_0008961,2024-01-09 10:58:58,DEV_0062,SITE_06,31.81,94.8,-88.0,False,
EVT_0000120,2024-01-14 18:28:48,DEV_0087,SITE_07,43.17,53.4,-96.8,False,
EVT_0004210,2024-01-11 14:33:00,DEV_0060,SITE_10,22.4,55.5,-34.4,False,
EVT_0008389,2024-01-12 01:45:48,DEV_0034,SITE_02,40.05,64.5,-34.0,False,
EVT_0009633,2024-01-10 01:22:55,DEV_0145,SITE_04,20.18,32.5,-58.2,False,
EVT_0001198,2024-01-11 12:18:28,DEV_0075,SITE_05,35.03,68.4,-51.2,False,
EVT_0003280,2024-01-11 15:03:51,DEV_0179,SITE_05,33.72,83.0,-68.9,True,temp_high
EVT_0000857,2024-01-13 09:29:32,DEV_0050,SITE_08,15.28,69.7,-86.6,False,
EVT_0002471,2024-01-14 19:06:55,DEV_0198,SITE_03,43.51,57.2,-34.3,False,
EVT_0003095,2024-01-08 15:36:16,DEV_0022,SITE_12,36.93,19.8,-61.5,False,
EVT_0005550,2024-01-12 16:19:28,DEV_0191,SITE_08,21.36,,-76.6,False,
EVT_0004302,2024-01-08 07:07:09,DEV_0120,SITE_13,19.19,79.8,-36.5,False,
EVT_0009145,2024-01-14 00:42:11,DEV_0186,SITE_02,15.36,35.4,-71.3,False,
EVT_0001023,2024-01-10 09:32:19,DEV_0126,SITE_01,17.54,16.8,-89.1,False,
EVT_0003112,2024-01-08 23:26:52,DEV_0029,SITE_07,33.67,29.7,-57.6,False,
EVT_0010286,2024-01-10 20:20:00,DEV_0132,SITE_11,22.19,82.9,-62.0,False,
EVT_0011469,2024-01-12 16:36:27,DEV_0037,SITE_03,17.29,43.8,-47.3,False,
EVT_0005240,2024-01-09 21:03:20,DEV_0099,SITE_15,43.18,88.3,-80.4,False,
EVT_0003545,2024-01-14 19:11:08,DEV_0037,SITE_03,15.9,72.4,-70.5,False,
EVT_0007964,2024-01-09 06:37:35,DEV_0173,SITE_12,15.38,82.7,-60.5,False,
EVT_0011532,2024-01-08 07:58:18,DEV_0038,SITE_04,36.47,68.0,-43.1,False,
EVT_0003405,2024-01-12 15:14:55,DEV_0104,SITE_04,35.84,17.0,-89.2,False,
EVT_0010916,2024-01-10 07:34:36,DEV_0095,SITE_11,37.11,38.1,-84.0,False,
EVT_0011098,2024-01-08 20:28:25,DEV_0019,SITE_07,23.66,46.8,-66.3,True,battery_low
EVT_0003818,2024-01-08 16:58:29,DEV_0111,SITE_11,38.61,,-93.2,False,
EVT_0006522,2024-01-14 18:57:49,DEV_0158,SITE_05,43.58,68.4,-38.1,True,offline
EVT_0003245,2024-01-13 14:52:54,DEV_0143,SITE_12,43.18,36.8,-43.2,True,offline
EVT_0011248,2024-01-09 18:57:29,DEV_0002,SITE_03,31.78,61.0,-33.5,False,
EVT_0002233,2024-01-08 20:53:40,DEV_0169,SITE_10,21.59,10.4,-53.5,False,
EVT_0001122,2024-01-12 21:24:59,DEV_0045,SITE_15,42.13,14.5,-64.7,False,
EVT_0005150,2024-01-11 04:02:01,DEV_0136,SITE_01,21.86,41.0,-54.5,False,
EVT_0001122,2024-01-12 21:24:59,DEV_0045,SITE_15,42.13,14.5,-64.7,False,
EVT_0005859,2024-01-11 21:16:20,DEV_0104,SITE_04,37.58,22.7,-57.6,False,
EVT_0006674,2024-01-14 12:46:45,DEV_0137,SITE_12,20.2,32.1,-43.1,False,
EVT_0002440,2024-01-11 06:36:26,DEV_0151,SITE_12,37.66,34.0,-44.2,True,battery_low
EVT_0000425,2024-01-09 04:02:55,DEV_0039,SITE_11,20.32,88.4,-47.3,False,
EVT_0011425,2024-01-10 02:06:20,DEV_0165,SITE_11,22.51,18.3,-64.8,True,battery_low
EVT_0000488,2024-01-09 02:37:20,DEV_0128,SITE_04,35.58,77.2,-75.1,False,
EVT_0004537,2024-01-10 04:32:00,DEV_0003,SITE_07,26.54,88.4,-75.6,False,
EVT_0003101,2024-01-10 21:14:47,DEV_0013,SITE_14,34.46,73.3,-71.4,True,battery_low
EVT_0002710,2024-01-12 18:18:04,DEV_0048,SITE_12,16.25,9.1,-67.6,False,
EVT_0002047,2024-01-11 04:05:06,DEV_0088,SITE_05,44.37,,-90.6,False,
EVT_0008986,2024-01-14 02:03:52,DEV_0187,SITE_05,29.02,65.0,-91.8,False,
EVT_0010435,2024-01-10 23:42:24,DEV_0159,SITE_06,35.78,29.7,-37.4,False,
EVT_0001972,2024-01-12 05:44:40,DEV_0113,SITE_12,35.51,88.5,-75.0,False,
EVT_0008040,2024-01-08 17:07:16,DEV_0159,SITE_06,32.73,45.4,-31.1,False,
EVT_0000469,2024-01-13 09:04:46,DEV_0073,SITE_05,33.79,,-39.8,True,temp_high
EVT_0004823,2024-01-13 22:13:20,DEV_0080,SITE_11,23.4,66.5,-68.4,True,battery_low
